Index,Global_active_power KW,Global_reactive_power KW,Apparent_power_KVA
7973,2.044,0.086,2.0458083976755983
7974,2.364,0.082,2.3654217382953084
7975,2.354,0.08,2.355358995991906
7976,2.35,0.08,2.3513613078385043
7977,2.366,0.082,2.367420537209222
7978,2.372,0.084,2.3734868864183767
7979,2.316,0.0,2.316
7980,2.302,0.0,2.302
7981,2.3,0.0,2.3
7982,2.284,0.0,2.284
7983,1.14,0.0,1.14
7984,0.238,0.0,0.238
7985,1.014,0.0,1.014
7986,2.286,0.0,2.286
7987,2.288,0.0,2.288
7988,2.292,0.0,2.292
7989,2.286,0.0,2.286
7990,2.378,0.084,2.3794831371539495
7991,2.38,0.106,2.382359334777187
7992,2.378,0.106,2.3803613171113334
7993,2.366,0.106,2.3683732813895704
7994,2.356,0.104,2.3582942988524564
7995,1.976,0.108,1.9789492161245574
7996,0.334,0.132,0.3591378565397973
7997,0.336,0.138,0.36323546082396746
7998,2.134,0.11,2.136833170839502
7999,2.378,0.11,2.380542795246496
8000,2.36,0.106,2.362379309086498
8001,2.358,0.106,2.3603813251252435
8002,2.36,0.106,2.362379309086498
8003,2.366,0.108,2.368463637044065
8004,2.322,0.066,2.322937795120653
8005,2.252,0.0,2.252
8006,2.252,0.0,2.252
8007,1.896,0.0,1.896
8008,0.238,0.0,0.238
8009,0.238,0.0,0.238
8010,1.646,0.0,1.646
8011,2.3,0.0,2.3
8012,2.302,0.0,2.302
8013,2.316,0.0,2.316
8014,2.31,0.0,2.31
8015,2.406,0.08,2.4073296409091967
8016,2.396,0.09,2.397689721377643
8017,2.406,0.09,2.407682703347765
8018,2.634,0.078,2.6351546444184257
8019,0.734,0.1,0.740780669294225
8020,0.616,0.1,0.6240640992718617
8021,1.32,0.092,1.323202176539927
8022,2.64,0.072,2.640981635680188
8023,2.63,0.072,2.6309853667399974
8024,2.624,0.058,2.6246409278223184
8025,2.58,0.0,2.58
8026,2.592,0.0,2.592
8027,2.58,0.0,2.58
8028,2.588,0.0,2.588
8029,2.584,0.0,2.584
8030,2.432,0.056,2.4326446514030775
8031,0.642,0.128,0.6546357765964216
8032,0.636,0.126,0.648361010548907
8033,1.762,0.114,1.7656840034388939
8034,2.694,0.108,2.696163941602958
8035,2.668,0.102,2.6699490631845397
8036,2.664,0.102,2.6659519875646676
8037,2.664,0.104,2.666029257153792
8038,2.652,0.1,2.6538846998315506
8039,2.664,0.104,2.666029257153792
8040,2.662,0.104,2.664030780602957
8041,2.682,0.108,2.684173615845294
8042,2.704,0.112,2.706318532619544
8043,0.866,0.14,0.8772434097786087
8044,0.646,0.144,0.6618549690075614
8045,1.526,0.0,1.526
8046,2.64,0.0,2.64
8047,2.636,0.0,2.636
8048,2.624,0.0,2.624
8049,2.624,0.0,2.624
8050,2.63,0.0,2.63
8051,2.628,0.0,2.628
8052,2.38,0.0,2.38
8053,0.868,0.0,0.868
8054,0.242,0.0,0.242
8055,0.524,0.0,0.524
8056,2.342,0.0,2.342
8057,2.316,0.0,2.316
8058,2.308,0.0,2.308
8059,2.322,0.0,2.322
8060,2.426,0.106,2.428314641886426
8061,2.482,0.214,2.491208542053435
8062,2.484,0.214,2.4932011551417186
8063,2.49,0.216,2.4993511157898562
8064,1.438,0.236,1.4572371117975278
8065,0.398,0.25,0.4700042552998856
8066,0.394,0.25,0.46662190261495445
8067,2.388,0.218,2.3979299405945955
8068,2.5,0.22,2.5096613317338257
8069,2.48,0.214,2.4892159408134926
8070,2.428,0.134,2.4316948821758047
8071,2.504,0.238,2.5152852720914183
8072,2.5,0.238,2.5113032473200048
8073,2.5,0.238,2.5113032473200048
8074,2.494,0.24,2.505521103483266
8075,0.438,0.274,0.5166430102111128
8076,0.418,0.276,0.5008991914547277
8077,1.458,0.258,1.4806512080837944
8078,2.516,0.248,2.5281930306050606
8079,2.492,0.242,2.503722828110172
8080,2.49,0.242,2.5017321998967037
8081,2.482,0.24,2.493576547852502
8082,2.48,0.24,2.49158584038359
8083,2.482,0.24,2.493576547852502
8084,2.48,0.24,2.49158584038359
8085,1.742,0.252,1.7601329495239841
8086,0.352,0.192,0.40095885075653337
8087,0.318,0.142,0.34826426747514594
8088,1.856,0.124,1.8601376293167127
8089,2.396,0.088,2.397615482098829
8090,2.338,0.0,2.338
8091,2.34,0.0,2.34
8092,2.352,0.0,2.352
8093,2.342,0.0,2.342
8094,2.338,0.0,2.338
8095,1.776,0.0,1.776
8096,0.238,0.0,0.238
8097,0.238,0.0,0.238
8098,1.608,0.0,1.608
8099,2.308,0.0,2.308
8100,2.306,0.0,2.306
8101,2.316,0.0,2.316
8102,2.336,0.0,2.336
8103,2.342,0.0,2.342
8104,2.34,0.0,2.34
8105,2.65,0.08,2.6512072721686626
8106,0.924,0.092,0.9285687912050459
8107,0.652,0.096,0.6590295896240168
8108,0.87,0.092,0.8748508444300663
8109,2.428,0.068,2.4289520374021385
8110,2.436,0.074,2.4371237145454883
8111,2.57,0.07,2.5709531306501874
8112,2.836,0.198,2.842903445423358
8113,2.846,0.204,2.853301946867874
8114,2.83,0.206,2.8374876211183726
8115,2.91,0.218,2.918154211141008
8116,3.616,0.202,3.621637751073401
8117,3.808,0.196,3.8130407813187626
8118,5.238,0.174,5.240889237524487
8119,3.044,0.198,3.050432756183948
8120,3.244,0.194,3.2497956858854993
8121,4.424,0.22,4.42946678506567
8122,4.052,0.22,4.057967964388087
8123,2.492,0.214,2.5011717254119117
8124,2.506,0.218,2.515464171877628
8125,1.104,0.242,1.130212369424437
8126,0.462,0.254,0.5272191195319078
8127,0.92,0.222,0.9464058326109366
8128,2.488,0.084,2.489417602572939
8129,2.436,0.0,2.436
8130,2.388,0.0,2.388
8131,2.384,0.0,2.384
8132,2.376,0.0,2.376
8133,2.386,0.0,2.386
8134,1.972,0.0,1.972
8135,0.318,0.0,0.318
8136,0.322,0.0,0.322
8137,1.612,0.0,1.612
8138,2.396,0.0,2.396
8139,2.404,0.0,2.404
8140,2.412,0.0,2.412
8141,2.412,0.0,2.412
8142,2.408,0.0,2.408
8143,1.766,0.0,1.766
8144,0.334,0.0,0.334
8145,0.334,0.0,0.334
8146,2.052,0.0,2.052
8147,2.396,0.0,2.396
8148,2.382,0.0,2.382
8149,2.372,0.0,2.372
8150,2.37,0.0,2.37
8151,2.36,0.0,2.36
8152,0.364,0.0,0.364
8153,0.448,0.15,0.47244470575930897
8154,1.544,0.132,1.5496322144302501
8155,2.538,0.122,2.540930538208394
8156,2.538,0.122,2.540930538208394
8157,2.532,0.12,2.5348420069108846
8158,2.156,0.13,2.1599157390972454
8159,0.428,0.16,0.45692887849204716
8160,0.424,0.162,0.45389426081412393
8161,0.422,0.162,0.45202654789293073
8162,0.418,0.154,0.4454660480889649
8163,0.416,0.156,0.4442881947565116
8164,0.462,0.196,0.5018565532101779
8165,0.49,0.258,0.5537725164722425
8166,0.49,0.26,0.5547071299343465
8167,0.488,0.262,0.5538844644869542
8168,0.454,0.204,0.49772683271047385
8169,0.388,0.112,0.40384155308734637
8170,0.388,0.112,0.40384155308734637
8171,0.39,0.114,0.40632007088008837
8172,0.39,0.116,0.4068857333453706
8173,0.39,0.112,0.405763477903076
8174,0.514,0.106,0.5248161582878332
8175,1.444,0.082,1.446326380869823
8176,1.466,0.0,1.466
8177,1.46,0.0,1.46
8178,1.504,0.0,1.504
8179,1.508,0.0,1.508
8180,1.386,0.0,1.386
8181,1.32,0.0,1.32
8182,1.318,0.0,1.318
8183,1.308,0.0,1.308
8184,3.28,0.0,3.28
8185,4.016,0.0,4.016
8186,3.978,0.0,3.978
8187,1.312,0.0,1.312
8188,1.704,0.104,1.707170758887347
8189,1.33,0.0,1.33
8190,1.356,0.0,1.356
8191,1.526,0.0,1.526
8192,1.534,0.0,1.534
8193,1.536,0.0,1.536
8194,1.48,0.122,1.4850198651869946
8195,1.446,0.124,1.4513069971580788
8196,1.442,0.126,1.4474943868630372
8197,1.538,0.122,1.5428311638024428
8198,1.562,0.122,1.5667571605070136
8199,1.44,0.124,1.4453290282838713
8200,1.522,0.122,1.5268817897925169
8201,1.552,0.122,1.5567877183482661
8202,1.552,0.122,1.5567877183482661
8203,1.578,0.144,1.5845567203479969
8204,1.56,0.224,1.576
8205,1.62,0.22,1.6348700254148647
8206,1.598,0.21,1.6117394330350052
8207,1.596,0.21,1.6097565033258912
8208,1.58,0.212,1.594159339589365
8209,1.656,0.208,1.6690116836020052
8210,1.674,0.21,1.6871206240218866
8211,1.676,0.21,1.6891050885010086
8212,1.712,0.228,1.7271155143764994
8213,1.8,0.21,1.8122085972646746
8214,1.828,0.092,1.8303136343260955
8215,1.832,0.21,1.8439967462010338
8216,1.768,0.164,1.775590042774514
8217,1.734,0.116,1.7378757147736428
8218,1.73,0.114,1.7337520007198262
8219,1.734,0.114,1.737743364251465
8220,1.736,0.114,1.739739060893903
8221,1.494,0.122,1.498972981744501
8222,1.436,0.126,1.4415172562269243
8223,1.436,0.128,1.4416934486915032
8224,1.432,0.126,1.4375326083258078
8225,1.43,0.126,1.4355403163965823
8226,1.444,0.132,1.450020689507567
8227,1.44,0.128,1.4456776957537942
8228,1.436,0.126,1.4415172562269243
8229,1.41,0.114,1.4146010038169772
8230,1.394,0.104,1.3978741001964374
8231,1.384,0.1,1.3876080138136995
8232,1.384,0.102,1.3877535804313386
8233,1.398,0.096,1.401292260736496
8234,1.396,0.104,1.3998685652588958
8235,1.392,0.104,1.3958796509728193
8236,1.39,0.104,1.3938852176560306
8237,1.416,0.122,1.4212459322721032
8238,1.49,0.232,1.5079535801874009
8239,1.484,0.23,1.5017176831881551
8240,1.478,0.228,1.4954825308240816
8241,1.472,0.228,1.4895529530701483
8242,1.514,0.226,1.5307749671326614
8243,1.684,0.226,1.6990974074490255
8244,1.66,0.188,1.670611863958831
8245,1.63,0.114,1.6339816400437306
8246,1.622,0.112,1.625862232786038
8247,1.622,0.112,1.625862232786038
8248,1.472,0.118,1.4767220456131884
8249,1.45,0.136,1.4563639654976361
8250,1.492,0.22,1.5081326201630942
8251,1.496,0.222,1.5123822268196623
8252,1.494,0.222,1.5104039194864398
8253,1.436,0.15,1.4438130072831454
8254,1.392,0.086,1.3946540789744244
8255,1.404,0.092,1.4070110163037104
8256,1.392,0.088,1.3947788355147923
8257,1.382,0.086,1.3846732466542422
8258,1.38,0.084,1.3825541580712126
8259,1.388,0.086,1.390661712998528
8260,1.418,0.088,1.4207279824090184
8261,1.406,0.09,1.4088775674273475
8262,1.402,0.092,1.4050153024077707
8263,1.398,0.092,1.401023911287741
8264,1.39,0.088,1.3927828258562063
8265,2.012,0.212,2.0231381564292636
8266,2.536,0.194,2.5434095226683415
8267,1.478,0.21,1.4928442651529328
8268,1.814,0.236,1.8292872929094546
8269,2.608,0.218,2.617095336436944
8270,1.518,0.214,1.5330101108603298
8271,1.542,0.164,1.5506966176528534
8272,3.584,0.088,3.585080194361069
8273,3.582,0.092,3.583181268091247
8274,3.578,0.092,3.579182588245534
8275,1.892,0.11,1.8951949767767957
8276,1.418,0.114,1.4225751298261893
8277,1.42,0.114,1.424568706661774
8278,1.426,0.118,1.430873858870865
8279,1.428,0.118,1.432867055940641
8280,2.668,0.102,2.6699490631845397
8281,2.052,0.108,2.054840139767568
8282,1.408,0.11,1.412290338421955
8283,1.39,0.074,1.3919683904457025
8284,1.33,0.0,1.33
8285,1.326,0.0,1.326
8286,1.326,0.0,1.326
8287,1.316,0.0,1.316
8288,1.336,0.0,1.336
8289,1.386,0.0,1.386
8290,1.322,0.0,1.322
8291,1.318,0.0,1.318
8292,1.312,0.0,1.312
8293,1.33,0.0,1.33
8294,1.426,0.0,1.426
8295,1.432,0.0,1.432
8296,1.442,0.0,1.442
8297,1.516,0.0,1.516
8298,1.458,0.0,1.458
8299,1.45,0.0,1.45
8300,1.456,0.0,1.456
8301,1.556,0.098,1.5590830638551623
8302,1.518,0.12,1.5227356960418312
8303,1.606,0.122,1.6106272070221588
8304,1.646,0.2,1.6581061485924236
8305,1.53,0.248,1.5499690319487032
8306,1.546,0.24,1.5645178170925378
8307,1.884,0.308,1.9090102147448031
8308,1.814,0.292,1.8373513545318436
8309,1.562,0.26,1.5834910798612036
8310,1.474,0.212,1.4891675526951291
8311,1.482,0.218,1.4979479296691192
8312,1.486,0.22,1.5021970576459003
8313,1.48,0.218,1.495969251020889
8314,1.486,0.22,1.5021970576459003
8315,1.484,0.214,1.499350526061201
8316,1.38,0.056,1.3811357645068785
8317,1.324,0.0,1.324
8318,1.328,0.0,1.328
8319,1.328,0.0,1.328
8320,1.322,0.0,1.322
8321,1.336,0.0,1.336
8322,1.338,0.0,1.338
8323,1.34,0.0,1.34
8324,1.344,0.0,1.344
8325,1.342,0.0,1.342
8326,1.336,0.0,1.336
8327,1.328,0.0,1.328
8328,1.326,0.0,1.326
8329,1.334,0.0,1.334
8330,1.316,0.0,1.316
8331,1.392,0.0,1.392
8332,1.48,0.0,1.48
8333,1.62,0.0,1.62
8334,1.746,0.118,1.7499828570588911
8335,1.75,0.124,1.7543876424553382
8336,1.75,0.124,1.7543876424553382
8337,1.722,0.104,1.7251376756653367
8338,1.716,0.104,1.7191486265009202
8339,1.716,0.102,1.7190287955703358
8340,1.716,0.104,1.7191486265009202
8341,1.706,0.1,1.7089283191520934
8342,1.704,0.1,1.706931750246623
8343,1.698,0.1,1.7009420919008382
8344,1.692,0.096,1.6947212160116483
8345,1.696,0.098,1.6988290084643598
8346,1.696,0.098,1.6988290084643598
8347,1.696,0.1,1.698945555337192
8348,1.692,0.084,1.6940838231917568
8349,1.712,0.068,1.7133499350687238
8350,1.706,0.082,1.7079695547637843
8351,1.708,0.082,1.7099672511483957
8352,1.694,0.076,1.6957039836009113
8353,1.698,0.078,1.6997905753356792
8354,1.694,0.078,1.6957947989069904
8355,1.682,0.074,1.683627037083926
8356,1.698,0.074,1.6996117203643895
8357,1.73,0.064,1.7311834102717136
8358,1.738,0.066,1.7392527130926085
8359,1.738,0.068,1.7393297559692353
8360,1.596,0.0,1.596
8361,1.512,0.0,1.512
8362,1.506,0.0,1.506
8363,1.508,0.0,1.508
8364,1.516,0.0,1.516
8365,1.506,0.0,1.506
8366,1.578,0.058,1.5790655464546113
8367,1.604,0.108,1.6076317986404725
8368,1.602,0.11,1.605772088435965
8369,1.594,0.11,1.5977909750652617
8370,1.6,0.11,1.603776792449623
8371,1.658,0.188,1.6686245833020679
8372,1.668,0.226,1.6832409215557944
8373,1.674,0.228,1.6894555335965489
8374,1.67,0.228,1.685492212975189
8375,1.674,0.23,1.689726605105098
8376,1.674,0.23,1.689726605105098
8377,1.67,0.228,1.685492212975189
8378,1.666,0.228,1.6815290660586275
8379,1.668,0.228,1.683510617727135
8380,1.668,0.228,1.683510617727135
8381,1.614,0.148,1.62077142126828
8382,1.574,0.094,1.5768043632613402
8383,1.574,0.096,1.576924855533706
8384,1.572,0.096,1.5749285698088025
8385,1.58,0.098,1.5830363230197848
8386,1.586,0.102,1.58927656498169
8387,1.596,0.106,1.599516176848487
8388,1.592,0.106,1.5955249919697279
8389,1.596,0.106,1.599516176848487
8390,1.6,0.108,1.6036408575488468
8391,1.61,0.108,1.61361829439307
8392,1.6,0.11,1.603776792449623
8393,1.598,0.11,1.6017815081964206
8394,1.678,0.198,1.689641382068988
8395,1.67,0.212,1.6834025068295462
8396,1.672,0.216,1.685894421368076
8397,1.674,0.22,1.6883945036631693
8398,2.414,0.43,2.4519983686780873
8399,3.378,0.694,3.448553319871972
8400,3.294,0.586,3.3457184579698276
8401,2.354,0.34,2.3784272114151404
8402,2.3,0.376,2.3305312699039247
8403,2.922,0.508,2.965830069306062
8404,3.184,0.534,3.228468986996778
8405,2.784,0.49,2.826792528644435
8406,3.422,0.57,3.469147445699015
8407,3.394,0.54,3.436689686311524
8408,2.698,0.414,2.729578722074159
8409,3.36,0.412,3.385165284000177
8410,1.882,0.216,1.8943547714195457
8411,1.878,0.218,1.8906104834153437
8412,2.104,0.288,2.1236195516146483
8413,3.306,0.454,3.337027419725526
8414,2.924,0.264,2.935893731046817
8415,1.788,0.078,1.7897005336089054
8416,1.792,0.082,1.7938751350080084
8417,1.796,0.082,1.7978709631116467
8418,1.792,0.082,1.7938751350080084
8419,1.02,0.128,1.028
8420,0.666,0.166,0.6863759902560695
8421,0.426,0.0,0.426
8422,0.428,0.0,0.428
8423,0.428,0.0,0.428
8424,0.432,0.0,0.432
8425,0.428,0.0,0.428
8426,0.428,0.0,0.428
8427,0.428,0.0,0.428
8428,0.428,0.0,0.428
8429,0.426,0.0,0.426
8430,0.426,0.0,0.426
8431,0.526,0.106,0.5365743191767568
8432,0.532,0.132,0.5481313711146262
8433,0.53,0.132,0.5461904429775388
8434,0.584,0.128,0.5978628605290681
8435,1.172,0.122,1.1783327204147391
8436,2.058,0.108,2.0608318708715663
8437,2.124,0.182,2.131783291050007
8438,2.244,0.262,2.2592432361301875
8439,2.42,0.248,2.4326742486407835
8440,3.544,0.252,3.552948071672312
8441,4.79,0.262,4.797159993162621
8442,4.588,0.276,4.596294159428877
8443,4.046,0.274,4.055267192183519
8444,4.58,0.284,4.588796792188559
8445,4.068,0.278,4.077487952158779
8446,4.554,0.216,4.559119651862627
8447,4.53,0.152,4.532549393001691
8448,4.528,0.16,4.530825973263594
8449,4.512,0.15,4.514492662525878
8450,5.544,0.198,5.547534587544272
8451,4.998,0.152,5.0003107903409365
8452,4.436,0.164,4.439030524788042
8453,4.432,0.154,4.434674734408377
8454,4.372,0.07,4.372560348354268
8455,4.34,0.05,4.34028800887683
8456,4.132,0.098,4.133161985695697
8457,3.33,0.066,3.330653989834429
8458,4.692,0.064,4.692436467337624
8459,6.478,0.0,6.478
8460,5.306,0.048,5.306217108260837
8461,6.008,0.0,6.008
8462,6.196,0.0,6.196
8463,5.172,0.062,5.172371603046324
8464,6.36,0.168,6.362218481001734
8465,5.858,0.158,5.860130373976332
8466,5.666,0.182,5.668922296168823
8467,6.316,0.16,6.318026274082753
8468,5.822,0.184,5.824906866208249
8469,6.984,0.174,6.986167189525312
8470,5.576,0.382,5.589069690028922
8471,6.396,0.332,6.404610839075237
8472,4.54,0.37,4.55505214020652
8473,3.916,0.354,3.931967955108485
8474,3.574,0.372,3.5933076684303
8475,3.586,0.344,3.602461935954355
8476,3.986,0.362,4.002404277431254
8477,2.838,0.368,2.861759598568685
8478,3.484,0.378,3.504445747903654
8479,2.74,0.248,2.7512004652514874
8480,3.342,0.246,3.351041629105792
8481,2.724,0.242,2.734728505720449
8482,3.382,0.244,3.390790468312662
8483,2.682,0.274,2.6959599403551975
8484,2.0,0.374,2.0346685233718045
8485,2.022,0.364,2.0545023728387366
8486,2.006,0.378,2.0413035051162773
8487,2.03,0.368,2.063086037953822
8488,2.012,0.382,2.0479423820019935
8489,2.04,0.38,2.0750903594783527
8490,2.076,0.454,2.1250628226007815
8491,2.098,0.5,2.1567577518117327
8492,1.896,0.446,1.9477504973686952
8493,1.908,0.444,1.9589793260777408
8494,1.904,0.45,1.9564549573143768
8495,1.932,0.458,1.9855447615201225
8496,1.974,0.518,2.040833163195855
8497,1.96,0.482,2.018396393179496
8498,1.918,0.468,1.974271511216226
8499,1.952,0.482,2.010628757379144
8500,1.934,0.482,1.9931582977776752
8501,2.008,0.486,2.065976766568298
8502,1.952,0.478,2.009673605339932
8503,1.842,0.472,1.9015120299382804
8504,1.828,0.472,1.8879533892551479
8505,1.892,0.48,1.9519385236220939
8506,1.948,0.474,2.0048391456673027
8507,1.964,0.478,2.021331244501999
8508,1.946,0.48,2.004324325053209
8509,1.848,0.484,1.910329814456132
8510,1.81,0.466,1.8690254144874543
8511,1.794,0.424,1.843423988126443
8512,1.708,0.318,1.7373508569082987
8513,1.73,0.328,1.76081912756535
8514,1.712,0.324,1.74238916433729
8515,1.718,0.322,1.7479153297571366
8516,1.696,0.316,1.725187526038836
8517,1.726,0.328,1.756889296455528
8518,1.72,0.324,1.7502502678188625
8519,1.828,0.324,1.856491314280786
8520,1.838,0.324,1.8663386616581676
8521,1.82,0.324,1.8486146164087311
8522,1.738,0.332,1.7694258955943873
8523,1.728,0.324,1.7581126243787684
8524,1.736,0.342,1.769367118491807
8525,1.77,0.358,1.8058416320375383
8526,1.784,0.354,1.8187831096642613
8527,1.82,0.4,1.8634376834227648
8528,1.808,0.324,1.8368015679435818
8529,1.9,0.468,1.9567892068385904
8530,1.936,0.462,1.9903617761603039
8531,1.948,0.456,2.000659891135922
8532,1.97,0.462,2.023448541475666
8533,1.822,0.448,1.8762697034275218
8534,1.844,0.456,1.899545208727605
8535,1.822,0.452,1.8772288086432085
8536,1.846,0.458,1.9019674024546267
8537,1.82,0.452,1.8752877112592619
8538,1.8,0.494,1.8665572586984842
8539,1.766,0.406,1.8120684313789035
8540,1.588,0.182,1.5983954454389566
8541,1.69,0.146,1.6962947857020607
8542,3.892,0.122,3.893911657960411
8543,3.898,0.114,3.899666652420435
8544,3.884,0.0,3.884
8545,3.876,0.0,3.876
8546,3.882,0.0,3.882
8547,3.86,0.0,3.86
8548,3.856,0.0,3.856
8549,3.862,0.0,3.862
8550,3.824,0.0,3.824
8551,3.842,0.0,3.842
8552,3.91,0.0,3.91
8553,3.888,0.048,3.888296285007098
8554,3.86,0.0,3.86
8555,3.852,0.0,3.852
8556,3.904,0.0,3.904
8557,2.022,0.056,2.022775321186216
8558,1.806,0.0,1.806
8559,1.79,0.18,1.7990275150758535
8560,1.786,0.176,1.794650940991033
8561,3.274,0.218,3.281249761904753
8562,4.144,0.266,4.152528386417123
8563,4.152,0.262,4.160258165066201
8564,4.118,0.252,4.1257033339783415
8565,4.136,0.258,4.144039092479703
8566,4.112,0.254,4.11983737543122
8567,4.204,0.258,4.21190930576621
8568,4.28,0.246,4.28706379705271
8569,4.254,0.246,4.261106898447866
8570,4.244,0.244,4.251008350968038
8571,4.306,0.288,4.315620465240196
8572,4.318,0.342,4.33152259603941
8573,4.336,0.35,4.350102987286623
8574,3.37,0.364,3.3896011564784434
8575,2.254,0.376,2.285145947198997
8576,2.214,0.33,2.238458398094546
8577,2.058,0.248,2.0728888055079078
8578,2.09,0.258,2.1058641931520654
8579,2.06,0.248,2.0748744540333037
8580,2.096,0.262,2.11231153005422
8581,2.052,0.256,2.067907154588909
8582,2.052,0.254,2.0676605137207607
8583,1.996,0.2,2.0059950149489403
8584,1.994,0.154,1.9999379990389703
8585,1.97,0.148,1.9755515685499077
8586,1.978,0.148,1.983529178005708
8587,1.962,0.144,1.9672773063297406
8588,1.99,0.152,1.995796582821005
8589,1.978,0.15,1.9836794095821029
8590,1.996,0.156,2.0020869112004105
8591,1.986,0.178,1.9939608822642434
8592,2.0,0.17,2.0072119967756272
8593,1.952,0.142,1.9571581438401957
8594,2.076,0.262,2.092467442996426
8595,2.06,0.276,2.0784070823589875
8596,2.158,0.284,2.1766074519765843
8597,2.18,0.282,2.1981637791575044
8598,2.2,0.288,2.2187708308881295
8599,2.166,0.276,2.1835136821187997
8600,2.162,0.272,2.1790429091690693
8601,2.136,0.276,2.153757646533147
8602,2.156,0.302,2.1770484606457434
8603,2.102,0.32,2.1262182390338014
8604,2.112,0.346,2.1401542000519496
8605,2.108,0.348,2.1365317690125742
8606,2.278,0.344,2.303827250468229
8607,2.358,0.358,2.385021593193655
8608,2.304,0.346,2.329835187304029
8609,2.086,0.236,2.099307504869165
8610,2.048,0.162,2.0543972352006317
8611,2.086,0.162,2.0922810518665984
8612,2.088,0.15,2.093380997334217
8613,2.108,0.156,2.1137644144984558
8614,2.136,0.182,2.1437397230074366
8615,2.192,0.262,2.2076023192595176
8616,2.156,0.25,2.1704460371085017
8617,2.178,0.254,2.192760816869911
8618,2.16,0.25,2.1744194627532196
8619,2.17,0.252,2.184583255451712
8620,2.136,0.244,2.1498911600357817
8621,2.156,0.248,2.1702165790538053
8622,2.158,0.294,2.1779348015953093
8623,2.174,0.312,2.1962741176820346
8624,2.124,0.298,2.144803021258596
8625,2.336,0.32,2.3578159385329465
8626,2.296,0.344,2.3216270156939505
8627,2.22,0.312,2.24181712010592
8628,2.22,0.288,2.2386031358863057
8629,2.272,0.286,2.289930129938466
8630,2.246,0.28,2.2633859591329095
8631,2.266,0.286,2.2839772328112207
8632,2.244,0.282,2.261649840271478
8633,2.256,0.282,2.273556685020191
8634,2.25,0.28,2.2673552875542025
8635,2.234,0.276,2.2509846734262764
8636,2.242,0.276,2.258924522864808
8637,2.232,0.272,2.2485123971194825
8638,2.346,0.288,2.363611643227373
8639,2.512,0.306,2.530569105952256
8640,2.518,0.304,2.5362846843365197
8641,2.522,0.3,2.539780305459509
8642,2.432,0.18,2.438652086706917
8643,2.754,0.302,2.7705089785091834
8644,2.76,0.336,2.7803769528608884
8645,2.756,0.338,2.776649059568025
8646,2.796,0.346,2.817327102059681
8647,2.586,0.322,2.6059700688994876
8648,2.486,0.282,2.501943244759961
8649,2.47,0.274,2.48515110204591
8650,2.492,0.28,2.5076810004464285
8651,2.48,0.278,2.495532808840629
8652,2.498,0.282,2.513867140482965
8653,2.472,0.276,2.487360046314164
8654,2.484,0.278,2.49950795157767
8655,2.456,0.27,2.470796632667286
8656,2.494,0.294,2.5112690019191493
8657,2.518,0.368,2.5447491035463594
8658,2.544,0.376,2.571636055121331
8659,2.57,0.412,2.6028146303569137
8660,2.654,0.508,2.7021806009221514
8661,2.624,0.5,2.6712124587909516
8662,2.632,0.502,2.679445465016969
8663,2.634,0.508,2.6825398412698367
8664,2.632,0.506,2.6801977538980215
8665,2.63,0.504,2.6778566055709554
8666,2.594,0.492,2.6402462006411445
8667,2.61,0.496,2.6567115010855056
8668,2.584,0.49,2.6300486687512077
8669,2.548,0.422,2.582709430036604
8670,2.502,0.384,2.5312961106911214
8671,2.522,0.388,2.5516716089653855
8672,2.51,0.386,2.539507038777408
8673,2.512,0.384,2.5411808278829744
8674,2.47,0.332,2.492212671502976
8675,2.498,0.172,2.5039145352827044
8676,2.932,0.142,2.9354365944438316
8677,2.75,0.138,2.753460368336541
8678,2.98,0.128,2.982747726509904
8679,3.442,0.136,3.444685762155962
8680,3.1,0.136,3.102981791760951
8681,3.354,0.13,3.3565184343304297
8682,3.478,0.132,3.4805039864939102
8683,3.406,0.128,3.408404318739196
8684,3.464,0.142,3.4669092863817474
8685,3.39,0.126,3.3923407847679456
8686,3.358,0.12,3.360143449318794
8687,3.526,0.142,3.528858172270458
8688,3.462,0.134,3.464592328110192
8689,3.5,0.126,3.502267265643786
8690,3.376,0.124,3.378276483652574
8691,3.468,0.128,3.470361364469124
8692,3.446,0.142,3.4489244700341004
8693,3.646,0.266,3.6556903588788807
8694,3.62,0.274,3.630354803597026
8695,3.636,0.258,3.6451419725437306
8696,3.738,0.252,3.7464847524045792
8697,4.156,0.244,4.163156494776529
8698,3.9,0.262,3.908790605801237
8699,3.564,0.33,3.5792451718204497
8700,3.758,0.344,3.7737117006999887
8701,3.842,0.356,3.8584582413186745
8702,3.884,0.35,3.8997379399133987
8703,3.898,0.342,3.9129743162970034
8704,3.974,0.344,3.988860990307885
8705,3.898,0.342,3.9129743162970034
8706,3.884,0.346,3.8993809765140925
8707,4.08,0.456,4.105403268864095
8708,4.688,0.624,4.729346677924975
8709,4.584,0.582,4.620798632271265
8710,4.114,0.372,4.1307844291369165
8711,3.716,0.212,3.722042450053465
8712,3.69,0.16,3.693467205756672
8713,4.968,0.172,4.970976564016371
8714,5.51,0.2,5.5136285692817575
8715,5.526,0.204,5.529764190270685
8716,5.572,0.218,5.5762629062841
8717,6.816,0.24,6.820224043240809
8718,7.554,0.302,7.560034391456166
8719,7.48,0.424,7.492007474635887
8720,7.826,0.416,7.8370486791904
8721,7.362,0.408,7.373296955907852
8722,7.886,0.404,7.896341684603067
8723,7.832,0.404,7.842412894001437
